"imdb_id","title","rating_imdb","rating_count","storyline","certificates","release_date","duration_min","imdb_url_film","url_poster"
"tt1261925","Oh Baby",5.5,90,"BABY (CINTA LAURA KIEHL), 15 years old, is a beautiful and energetic orphan, who has one dream. To be a dancer so that she can pay for his grandpas medication who has been ill. Thats why surreptitiously; Baby who has quieted from school enrolls a high school dance competition, by wearing a mask and new ID as PHANTOM.

His remarkable performance gives awe to the audiences and the committees. But they wonder who this mysterious phantom is? The competition organizer, WIZARD (ANDY RIFF) suggests one condition to Baby, she can continue to the final round, if only she studies in a school that has been selected by Wizard, with all cost guaranteed. The school is.PEKERTI LUHUR.

Pekerti Luhur is a posh private school with so many strict rules, that led by a super disciple young principal, PAK YUDO (TIO PAKUSADEWO). His son, BENNY (RIDWAN GHANY), 15 years old, is the head of the Education Harmony Supervisor, whose job is to make sure none of the students there who break the rule. Benny always acts like a school police and thats the reason why his friends hate him, including ZARRO (RANDY PANGALILA), 15 years old, the most popular boy in school, who turns out to be one of the contestants in the final round of dance competition.

When baby shows up in that school, she just realizes that she is so much different from the other kids there. Her hair is tousled and her appearance is sloppy and she doesnt know at all about the strict rules, moreover to follow the lessons. Her presences in the school with all her goofiness and recklessness upset Benny. The two of them are now officially enemies. Especially Pak yudo always thinks bad about her and that shes a trouble maker who can destroy their school reputation.

But when pak Yudo is about to expel Baby from the school, Bang Wiz shows up and challenges pak Yudo to transforms Baby into a perfect and smart students like the others. Pak Yudo is upset with the challenge. He signs Benny with a final decision, to help Baby with her lessons. Even though he hates it, Benny tries to convince Baby to let him coaching her. But baby refuses. Without loosing hope, Benny spies on Baby. He is so surprised when he finds out that Baby is Phantom, the mysterious figure who is now very popular among the teenagers.

Benny blackmails Baby, if she doesnt want him to reveal her identity, she has to let him help her with her lessons. Baby, who is worried that the principal expels her from school ( Pak Yudo has forbid everything that related to Phantom at school ) and can join the final round, accepts Bennys offer. Baby and Benny start studying together in a comical way. Because they often spend time together, their relationship that at first likes dog and cat slowly has changed. Benny starts to have sympathy for baby, especially when he knows the reason of why baby joins the competition which is to collect money for his grandpa medication.

But, Benny is to embarrass to tell baby about his feeling toward her. And moreover he knows that all this baby has a heart for zarro, the most wanted boy.

In the meantime, Benny also keeps a secret. Behind pak Yudos he meets her mother, her mother who has divorced his father. With the help of Sylvia, benny transforms Babys sloppy appearance into a feminine and beautiful. Benny finally decides to profess his feeling to Baby, by writing her a song. But again, he sees Zarro is so close to Baby. He realizes that he has no chance to approach Baby. And thats why, he always acts coldly toward Baby and that makes baby, who actually has a feeling for benny too, heartbroken.

After the lesson is done, Benny asserts to Baby that what he has been doing all this time to her is just part of the assignment his father gave him. He doesnt care about baby at all. Baby is disappointed. While shes sad, Zarro approaches her again. But what she doesnt know is that zarro, whom all this time looks nice and charming, has a hidden agenda. He intends to make Baby gets expelled from school so that she cant join the final round.

Will Baby fall in to Zarros trap? Can she join the final round? And will Baby and Benny unite eventually?","-",2008-08-07,90,"https://www.imdb.com/title/tt1261925/?ref_=sr_t_1135","https://www.imdb.com/title/tt1261925/mediaviewer/rm3847946752/?ref_=tt_ov_i"
"tt15682780","Ayo Putus",7.5,70,"Selatan has the principle of getting a girl and then breaking up after three days of dating. But that principle wavered when he targeted Alma. Can Selatan break up with Alma?","-",2022-12-15,90,"https://www.imdb.com/title/tt15682780/?ref_=sr_t_261","https://www.imdb.com/title/tt15682780/mediaviewer/rm2531999233/?ref_=tt_ov_i"
"tt4653526","Menuju Rembulan",6.2,72,"A dreamy, absurdist fantasy film based on Indonesian legends. Asa is the daughter of a seer. To escape her mother's clutches, she lives hidden in a forest. One day, she is collected by a dog, who turns out to be a man sent by her mother.","-",2015-01-26,80,"https://www.imdb.com/title/tt4653526/?ref_=sr_t_859","https://www.imdb.com/title/tt4653526/mediaviewer/rm2072713472/?ref_=tt_ov_i"
"tt13081264","Story of Kale: When Someone's in Love",6.3,373,"Dinda finally left Argo and Kale with her to build a new belief. Kale's desire to protect Dinda slowly turns into a sense of belonging. Kale and Dinda both brought bitter experiences to their parents. Dinda just wants to be loved and Kale manages to convince himself to do that. Kale wants to make Dinda feel loved and with that he promises to make her happy. This story is woven back and forth between the present and the past which lasts for almost two years. Kale tries not to repeat his father's mistakes, while Dinda realizes that he can never have the patience his mother has. The feeling of wanting to protect and have what was originally beautiful eventually became a new nightmare. Kale tries to hold on to Dinda but the woman has grown up and made her own choices, something she never imagined before: an affair.","TV-MA",2020-10-23,77,"https://www.imdb.com/title/tt13081264/?ref_=sr_t_807","https://www.imdb.com/title/tt13081264/mediaviewer/rm2175051009/?ref_=tt_ov_i"
"tt1979259","Kuntilanak Kesurupan",2.4,29,,"-",2011-04-14,79,"https://www.imdb.com/title/tt1979259/?ref_=sr_t_1536","https://www.imdb.com/name/nm4175851/?ref_=tt_cst_i_1"
"tt1286654","Tulalit",3.6,17,"After observing his strange behavior, wealthy, self-obsessed socialite Meriam is convinced her son Edric is gay. Edric's friend Ry convinces him to frame a photo from a magazine and pretend that he has a girlfriend. The photo he chooses turns out to be up-and-coming model Shareefa, and Meriam sets out to find the girl to find out if she is an appropriate match. Meanwhile, Shareefa has three other suitors after her- Daus, a con artist who is already married to a hugely obese wealthy woman, Kiwil, the con artist's assistant, and a socially inept admirer who keeps trying to find a way to give her a rose. —Anonymous","-",2008-08-28,93,"https://www.imdb.com/title/tt1286654/?ref_=sr_t_1489","https://www.imdb.com/title/tt1286654/mediaviewer/rm2168184065/?ref_=tt_ov_i"
"tt1791573","Pengakuan Seorang Pelacur",6.1,16,,"-",2010-11-19,83,"https://www.imdb.com/title/tt1791573/?ref_=sr_t_926","https://www.imdb.com/title/tt1791573/mediaviewer/rm1179432961/?ref_=tt_ov_i"
"tt9811528","Lukisan Ratu Kidul",6.3,34,"Dimas and Satria Soedibyo actually has many questions when their father died: their grandfather; Rusdi Soedibyo, is a famous painter in the 80s, the death of their mother who was never told, the house that is now suddenly passed on to them, also about a painting hidden in the house. Dimas invites his wife and child, Astrid and Sandra, to visit the house to find answers. Satria finds various items that make him sure, that the house might have been occupied by them as a child. In that house, when the night comes, appeares the figure of a woman dressed in Javanese nobility, who haunting Satria. Dimas actually want to sell the house to a collector who believes that there is a very high value painting in the house. The painting is later discovered by Sandra. The Queen of South painting by the grandfather was the source of the Soedibyo family's disaster for decades. The figure behind the painting now threatens the safety of Dimas, Satria, Astrid and Sandra. —filmindonesia.or.id","-",2019-04-04,90,"https://www.imdb.com/title/tt9811528/?ref_=sr_t_823","https://www.imdb.com/title/tt9811528/mediaviewer/rm85418752/?ref_=tt_ov_i"
"tt1190149","Radit & Jani",7,355,"Radit and Jani are a young couple who are determined to get married despite opposition from Jani's parents. Without enough money and steady work, they have to live a hard life.","-",2008-01-24,,"https://www.imdb.com/title/tt1190149/?ref_=sr_t_479","https://www.imdb.com/title/tt1190149/mediaviewer/rm3388782593/?ref_=tt_ov_i"
"tt5195842","Bulan Terbelah di Langit Amerika",5.9,440,"A husband and wife, Hanum and Rangga, are trying to uncover what really happened in 9/11 tragedy from their point of view.","-",2015-12-17,109,"https://www.imdb.com/title/tt5195842/?ref_=sr_t_1002","https://www.imdb.com/title/tt5195842/mediaviewer/rm916422913/?ref_=tt_ov_i"
"tt1235446","Summer Breeze",7,25,"Reina is caught in a love triangle with the twin brothers, Ares and Orion. They both care about Reina. Then Reina's father is assigned abroad and she goes with him, which causes a long separation. Ares and Orion grow up very differently and they fight often. Reina's return from America surprises them. She is now a beautiful teenage girl. Both Orion and Ares fall in love with her, but Reina has actually made her choice 10 years ago. —filmindonesia.or.id","-",2008-05-15,,"https://www.imdb.com/title/tt1235446/?ref_=sr_t_497","https://www.imdb.com/title/tt1235446/mediaviewer/rm2930201856/?ref_=tt_ov_i"
"tt11644516","LDR 2: Where Is My Romeo",7.6,14,"Carrie (Mentari De Marelle) now is a tour guide in her favorite city, Verona. However, the past continues to chase him. Suddenly he got a mysterious letter from Romeo, who invited him to meet in Venice during the Carnivale event.","-",2015-09-23,82,"https://www.imdb.com/title/tt11644516/?ref_=sr_t_240","https://www.imdb.com/title/tt11644516/mediaviewer/rm697992961/?ref_=tt_ov_i"
"tt1286498","Asoy Geboy",3.2,15,"ASEP (RIZKY MOCIL), HILMAN (ARGO AA JIMMY) and DIDI (RFFI AHMAD) are villagers at SEMILIR ANGIN village, they go to Jakarta to continue their study and have a goal to reach a Bachelor Degree. All of the people at the village and they have a great hope for them to change their villages condition better.

3 young men with different character finally reach Jakarta. they stay in a huge house, Paman Didis house. They dont realize that they have a neighbor and it is a stripper dorm, that covered its place as a Tour and Travels dorm.

SALMA (ULI AULIANI), LOLYTA (INDAH KALALO) and MEMEY (ALIA ROSA) are the stripper who stayed at this dorm. Now Salma is pregnant without husband, and now he dates with a man to make him as the father of her baby.

In a discothèque, Memey and Lolyta accompany Salma to find a man to be trapped. They meet Asep, like a nerd and so old fashion. Finally Salma and Asep introduced themselves and get drunk and they didnt realize that they are sleep together with a blanket that covers them both.

Now Asep being accused that he has made Memey pregnant. In fact it just Memeys trick. Asep doesnt do anything when Memey gives an agreement that must be signed by Asep, its stated that Asep will take responsibility for Memeys pregnancy. Meanwhile, Lolyta gets closer to Didi and Hilman closed with Salma.

Asep, Didi and Hilman go to the Tour and travel dorm, Salma, Memey and Lolytas place to work. they shock when they see Salma, Memey and Lolyta, they are a strippers who worked there.

After the incident, Hilman gets angry to Didi who has insisted to see that strippers. A fight happens till Hilman and Asep leave Didi. Right at this time, Didi accused Lolyta as the main of the problem. Lolyta gets so furious to Didi.

Didi feels alone then she find Lolyta to show her that he loves her so much. He must competes with JONI TRALALA (FANNY FADILAH), a rich man but tacky, who dreams about Lolytas love.

from all of the things that have happened finally Didi can find Lolyta and makes sure how much he loves her. Lolyta gets softer and accepts Didis love.

Now Hilman got a Bachelor Degree. At this time he meets Didi who shows her intend to marry Lolyta.

Finally Didi marries Lolyta while Hilman marries Salma. they life so happy at the village. then suddenly Asep appears and changed to become a sissy with Salmas child who has became his child.","-",2008-08-28,,"https://www.imdb.com/title/tt1286498/?ref_=sr_t_1509","https://www.imdb.com/title/tt1286498/mediaviewer/rm3671113473/?ref_=tt_ov_i"
